comment,y_true,y_pred
lúc gọi máy bị tắt màn_hình luôn cảm_biến bị đơ luôn có ai bị mình k đổi numbermay rồi vẫn bị,Negative,Negative
dùng tốt nói_chung ok dòng điện_thoại tầm trung máy khoẻ pin bền chức_năng khác mới hay,Positive,Positive
tất_cả quá ổn gét mặt camera dễ xước kinh_khủng_khiếp luôn,Neutral,Neutral
mới mua còn hôm hài_lòng về nhân_viên phục vụchế độ bh tốtchất lượng đánh_giá đượcnói chung ủng_hộ hàng việt_nam,Positive,Positive
điện_thoại lỗi hiện chữ samsung khá lâu mấy mới mua number ngayđoi một tiếng thấy,Negative,Negative
mua điện_thoại vivo unumber gần number tháng nhìn_chung đt xài tốt pin xài number ngày mới hết nhân_viên tgdđ nhiệt_tình vui_vẻ,Positive,Positive
điện_thoại sử_dụng tốt tác vụ cơ_bản màn_hình đẹp nịnh mắt camera sáng rõ chi_tiết snap number chơi game ổn ít giật lag đáng mua trong tầm giá,Positive,Positive
máy hoạt_động ổn pin sụt nhanh kinh_khủng vân tay nhạy bất_tiện hơn vân tay phía,Negative,Negative
máy cảm_ứng mượt chụp ảnh đẹp pin khá trâu nhân_viên nhiệt_tình hài_lòng,Positive,Positive
ngoài trừ thiết_kế lỗi_thời xạc pin hơi lâu xạc khoảng numberh tất_cả quá okmáy xài mượthiệu năng khủng camera pin ổnchơi game khỏi bàn hihi thích nhất chất_lượng quay video thu âm máy tốt khác_biệt hoàn_toàn vs dòng android,Positive,Positive
tuyệt lắm nhân_viên phục_vụ chu_đáo máy chạy mượt pin trâugiá hợp_lí,Positive,Positive
lúc mới mua về cũng hơi nản nhanh hết pin máy nóngxài tầm number ngày mọi thứ mới thấy khác mượt_mà nóng xài từ sáng đến chiều còn number pin chiến pubg y hack túm lại là rất ok máy tàu ko ăn nổi đâu,Neutral,Negative
dùng con star number gần khoảng number tuần cảm_thấy ok trong tầm giá nghe gọi ok ghi_âm bắt wifi lướt web mượt còn chơi game tùy loại game nhé mua test thử chắc còn pin xài ok trong number ngày cục sạc tuy pải sạc nhanh sạc dzô pin mau chờ tầm number tiếng hơn đầy camera chụp chơi đáp_ứng nhu_cầu bth loa to lắm nói_chung hài_lòng số tiền bỏ,Positive,Positive
máy xài bền ổn_định jphone samsung quên đi mua tiền ít ngon hon tiền,Positive,Positive
number tháng dùng thấy máy mượt chụp ảnh siêu đẹp tuy pin hơi yếu xíu nhìn_chung máy ok lắm mua đi bạn ơi,Positive,Positive
máy đẹp pin trâu dùng đc lâu camera tốt chụp đẹp bắt wifi tốt màn_hình to rõ xem phim nói_chung tốt trog tầm giá,Positive,Positive
màn_hình numberhz đẹp pin sử_dụng tác vụ youtube fb numberh numberp sạc nhanh number trong numberp hiện_tượng giật lag,Positive,Neutral
máy dùng ổn_định thiết_kế đẹp pịn dùng lâu camera tạm chấp_nhận trong tầm giá,Positive,Positive
mới mua về chiều hôm_nay mượt pin trâu nói_chung tốt trong tầm giá khuyên anh_em mua con thay mua realms number pro,Positive,Positive
pin cũng trâu lắm sạc nhanh cực ok nhất là quét được mật_khẩu wifi bằng qr nhé má nhà_trọ k mật_khẩu cũng biết đượcohh yealiên quan k thích vì phím chieu k sát màn_hình thấy hợp cách màn_hình xa quá,Positive,Neutral
máy tốt mượt thiết_kế đẹp chụp hình sắc nét okê nhân_viên tư_vấn nhiệt_tình,Positive,Positive
dùng hơn tháng pin cực trâu chơi pokemon thoải_mái hơn ngày mới hết mọi thứ ok trong tầm giá ốp lưng bạn thể liên_hệ mua mạng mình mua ở cửa_hàng thơ dùng ok,Positive,Positive
tốt trong tầm giá nói_chung ngon pin tuột hơi nhanh tí,Negative,Positive
máy lỗi ko cập_nhật tin zalo fabook khởi_động mạng mới cập_nhật mất tín_hiệu wifi liên_tục,Negative,Negative
máy bh number đổi number ngày nhân_viên bán nói number đổi number trong number ngày ko hiểu cuối bh number đổi number bao_lâu vismart bee number,Negative,Negative
lần đầu_tiên dùng thử ss quá tệ đứng hãng apple quá lỗi mk nghĩ ít sản_phẩm_chất_lượng tốt chiếm đc longg tin ng dùng hơn lỗi mẫu k đẹpbỏ hơn numbertr thật hối_hận,Negative,Negative
nhận máy cảm_thấy tuyệt_vời camera đẹp màn_hình sắc nét hiệu_năng ổn trong tầm giá giao_diện samsung sang hơn đt trung_quốc,Positive,Positive
máy ok trong tầm giá còn độ bền thời_gian trả_lời nhân_viên thế_giới di_động nhiệt_tình,Positive,Positive
giá ổn chất_lượng thấy ok ủng_hộ doanh_nghiệp việt nam hàng tốt giá chăng,Positive,Positive
sử_dụng một thời_gian mình cảm_thấy về phần thiết_kế cảm_giác nút nguồn nút âm_lượng ko chắc_chắn lắm còn về phần mền lâu_lâu máy đúng hình chơi game ok máy hơi ấm một_chút phin lâu cảm_thấy hài_lòng về sản_phẩm lắm,Neutral,Positive
sản_phẩm bán dc pin hao quá mở wifi hay numberg gắng thẻ sim luôn sạc đầy pin tắc màn_hình number giờ chiều tới number giờ tối đem xem còn number sao,Negative,Neutral
mọi thứ ok lướt fb game mượt pin đủ một ngày cam mình dùng đánh_giá rõ tóm dùng tốt xứng_đáng số tiền bỏ,Positive,Positive
sản_phẩm tích_hợp cảm_biến la_bàn chạy chậm nói_chung máy galaxy anumber chẳng hơn,Negative,Negative
xài tốt trong tầm giápin trâu màn_hình hiển_thị tốt cấu_hình mạnh camera nét,Positive,Positive
mua number tháng tụt pin nhanh tôi thử sạc đầy pin game xem sao lướt fb thôi mất number pin numberw cú lừa thật đàn numberw,Negative,Negative
dùng gần number tháng máy dùng ok hơi hao pin đẫm cập_nhật ios mới nhất,Positive,Positive
pin bao trâu camera góc rộng chơi game hd luôn nha ai xài ốp lưng máy tháo nha nó k tản_nhiệt dễ nóng máy tội bé pin lắm á về phần đánh_giá number sao giá ổn đth quá ổn còn bằng nào hỏi ttdd chừng nào mẫu ốp lưng mới tui mua,Positive,Positive
máy dùng cảm_ứng mượt chụp hình đẹp thiết_kế ok phần đục lỗ hơi to quảng_cáo vầng hơi đen bao quen nói_chung dùng tốt trong tầm giá,Positive,Positive
máy dùng trong tầm giá camera tạm ổn pin đủ dùng trong number ngày nhân_viên tgdđ phục_vụ tận_tình chu_đáo,Positive,Positive
mới mua còn hỏi chịu về mấy bắt wifi rõ chận luônwa kèm lâu_lâu rớt mất wifi fai vô_nhập buồn việt_nam,Negative,Negative
máy tất chậm lag lắm mua máy cũ ngon hơnvs xem phim hay luớt wed âm_thanh vs hình_ảnh kon đồng bộtệ lắm,Negative,Negative
về thông_số samsung anumber ăn_đứt bạn k chú_ý về mạng numberg dù_sao con numberg đáng mua đấy,Positive,Positive
mới mua về vài ngày pin tuột nhanh hơn đầu vô liên_quân đứng máy,Negative,Negative
thấy pin tụt hơi nhanh thôi còn mọi trải nghiệm khác khá ok lẽ mình vọc tối_đa hiệu_suất máy nhanh hao pin nhìn_chung sản_phẩm đáng mua,Positive,Neutral
máy về đồ_họa khá ok pin chơi game tụt hơi nhanh number ngày sạc number lần camera tầm giá hơi kém khá thích máy đánh_giá number sao,Neutral,Negative
giá ông tìm phân khúc em nào ngon hơn ko chê thích ko giật lag pin trâu kiếm numbertr mua con khác nha,Negative,Positive
sản_phẩm dùng tốt lỗi chơi game khá ngon sạc pin nhanh nhân_viên thân_thiện thái_độ phục_vụ chu_đáo thân_thiện chuyên_nghiệp cám_ơn tgdd,Positive,Positive
pin sài khoảng number tiếng game nhanh mượt máy mỏng nhẹ hai chữ thôi tuyệt_vời,Positive,Positive
pin number nghe hơi ảo nhanh hết quá bắt sóng kiểu hơi kém tổng_thể ổn trong tầm giá,Positive,Negative
mọi thứ ổn ngoại_trừ giao_diện máy ko dc đẹp lắm tải giao_diện khác máy,Negative,Negative
tầm giá ổn number năm giá ynumber ko number củ mới dùng dk number ngày vs chê ở điểm nào,Positive,Negative
nhân_viên phục_vụ tốt máy mượt màu xám sang túi_tiền mua giảm_giá ghé ủng họ nhiu ạ,Positive,Positive
phí tiền mua con_con đt thất_vọng nhất e dùng samsung dùng hơn number tháng vân tay ko nhậy number tháng máy đơ liên_tục number tháng máy nhảy loạn màn_hình muốn ứng_dụng ấn xong chờ dài cổ number tháng chán quá vứt con chơi nói_chung tệ bỏ tiền mua con thà mua oppnumber reno number dùng mọi ng à,Negative,Negative
máy đẹp đấy trong number tháng mình xài tận number xác máy tình_trạng treo máy dừng nhé number máy mua xài đc number tuần treo number lần number máy đổi ráng xài gần number tháng treo number lần ngày máy treo number lần ngày máy mới đổi cách number ngày treo number lần mình chẵn chơi game hay xài phần_mềm nào nặng cả mess fb r chụp mình máy_tính thế treo chẳng hiểu ngoài tgdđ bảo đổi máy thấy đổi v làm_sao đi,Negative,Negative
máy mượt ai nghĩ ngờ chip mtk helio gnumbert chip_chấp tất_cả game nặng hiện_nay bật max cấu_hình nhé test xoay tua tác vụ liên_tục chơi game xem phim web fb máy dùng đc number tiếng pin còn number trâu_bò camera ổn giá ko đòi_hỏi thêm camera đỉnh thiết_kế sang chơi game lâu máy hơi nóng nhưg xả nhiệt nhanh,Positive,Positive
sản_phẩm tốt chất_lượng máy mạnh mượt chơi liên_quân mượt đáng mua trải nghiệm,Positive,Positive
quá tệ mới mua máy giật lag tự nhảy chữ wifi kém nói_chung ko đáng tiền,Negative,Negative
mới mua được một ngày rưỡi nói_chung dùng cũng được hiểu sao chơi liên_quân cứ chạy đến number lại đứng máy chán nhân_viên thế_giới di_động nhiệt_tình chu_đáo,Negative,Positive
loa ngoài nhà vsmart tệ quá biết vsmart biết ngày_nay cầu chính nghe nhạc xem phim gemamà âm_thanh kém chất_lượng hơi buồn,Negative,Negative
máy xài tốt tôi biết_mấy bạn kia sao đánh_giá máy tệ quá tôi mua giảm_giá number thôi thật tốt còn mấy bạn nhân_viên nhiệt_tình khỏi chê,Positive,Positive
khá lạ máy mình mua về thấy chơi liên_quân lag tí nào mở thấp fps nào number thấy drop bạn nói pubg numberfps thấy hiện_tượng giật lag cả pin ổn numbermah sạc numberh chơi cả ngày nói_chung đáng đồng_tiền bát gạo,Positive,Positive
mới mua máy number ngày đổi máy khác ad máy dùng độ phân dải_kém lóa mắt chơi game giật lass bắt wifi kém muốn đổi máy ạ,Negative,Negative
sử_dụng tốt mượt vỏ hoàn_thiện tốt camera chụp hình tương_đối rõ màn_hình đẹp ok trong tầm giá,Positive,Positive
mua dc number tuần mấy ok thời_gian lâu number tiếng mất number còn chơi liên_quan okcác bắc chơi hk ơn kiểm_tra mang coi_chừng đông người sai trờichú mình sài wiffi vs numberg chạy bay,Positive,Negative
quảng_cáo hay tới hết bảo_hành toàn lỗi main vs nguồn mua rõ numberg xài mấy ứng_dụng cơ_bản báo dung_lượng dầy tệ quá tệ,Negative,Negative
quảng_cáo hoài phiền khủng_khiếp luôn biết mua vivo chán còn vấn_đề còn tạm,Negative,Negative
hông hiểu sao em sài number tháng ok hôm_nay mặc_dù em bật loa hết mức loa nhỏ đeo tai_nghe em thể nghe lớn hơn,Neutral,Negative
tạm ổn mới mua bao mượt sài dc number tháng thấy hơi lag nhẹ éo biết number năm lag ntn chán thật biết thế mua knumber rùi,Neutral,Negative
mới mua thấy number loa nghe thích chơi game mượt pin kém hơi nhanh nói_chung dùng thích,Neutral,Positive
mới bán iphone xr mua iphone number xr pin trâu gặp number con trâu hơn đáng nâng_cấp túi_tiền,Positive,Positive
phần_mềm tốt xử_lý nhanh màu đẹp h mình hài_lòng về sản_phẩm hợp mình,Positive,Positive
máy khá tốt cắt_giảm vài tính_năng pin trâu sạc nhanh tầm numberhnumberp đầy sạc thường nhé cắt samsung pay bút dùng kiểu note number ko quẩy note number đầu mình nghĩ làm harry cây_bút nhwung ko đc màn_hình full hd khá ok numberk quá xuất_sắc mình mua numbertrnumber khá bá đạo còn giờ quay về giá cũ bạn suy_tính cẩn_thận vân tay nhạy lắm mình khắc_phục number,Neutral,Neutral
sản_phẩm dùng number sao nóng máy ai giải_thích giúp tớ vs gần cụm camera luôn á dùng đt nt pos tạm hộp nhé,Negative,Neutral
sài vài ngày máy hay nhảy camera dù k đụng tới pin tới number nói sạc đầy khởi_động máy sạc tiếp mới number,Negative,Negative
nói_chung number sản_phẩm tầm trung thế ko j chê cả nó quá tuyệt_vời ở phân khúc giá numbertr,Positive,Positive
thật mua note number pro tui đợi_chờ note numbers ko biết chip set gnumbert tốt hạ tâm mua note number pro tui nhất_định mua ko tới note numbers thua_kém bất_smartphone khác kể_cả máy cao_cấp bạn ko phân_biệt nó đâu nó tốt nhất trong tầm giá,Negative,Neutral
chụp hình mờ quá ah sáng phóng to thua iphone number sản_phẩm mượt chụp hình tệ máy dấu_hiệu chậm tí dùng number tháng,Negative,Negative
máy ổn sạc nhanh chơi liên_quân max cấu hìnhmỗi tội bắt sóng wifi sóng điện_thoại yếuvào phòng number máy redme number thường number cột sóng còn redmi notenumber pro ko cột nào,Positive,Neutral
bảo_mật vân tay tệ luôn cài dc numberh k khớp mới mua máy dc number ngày hazi,Negative,Negative
một đt quá tệ nhất pin mau hết quá rút sạc anumber mấy tiếng còn number pin trong anumber còn đủ number anumber dùng cả hơn numbernăm còn anumber mới mua dc mấy ngày,Negative,Negative
sao cũngn tốt má bin sao tuột nhanh đánh lquan sàin fiwin dc number tiếng còn number bin sao ak,Neutral,Negative
mua máy number tháng cảm_nhận mọi thứ tốt number tôi cố thể nào thích nỗi mặt lưng khung viền vằng nhựa ngoài chê,Neutral,Neutral
xài tới tháng thứ number sạc phát_hiện sạc chập_chờn còn tất_cả tốt,Neutral,Negative
